experiment_start,2025-05-27 02:25:48
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
424,saltshaker,26.77,5.58,0.1967,62.5,28.2
425,pitcher,26.78,5.02,0.1788,51.1,28.2
426,pitcher,26.79,7.11,0.1800,51.0,28.2
427,saltshaker,26.81,5.82,0.2265,54.5,28.2
428,saltshaker,26.81,8.79,0.1540,49.0,28.2
429,saltshaker,26.83,5.76,0.1688,56.8,28.2
430,saltshaker,26.83,7.37,0.1721,48.1,28.2
431,saltshaker,26.84,5.96,0.1445,51.1,28.1
432,cup,26.85,6.53,0.1788,59.7,28.2
433,saltshaker,26.86,4.89,0.2097,49.0,28.3
434,saltshaker,26.87,5.67,0.1722,53.1,28.1
435,saltshaker,26.88,6.10,0.1637,53.2,28.2
436,saltshaker,26.89,6.33,0.1813,49.0,28.3
437,saltshaker,26.89,6.69,0.1981,60.3,28.1
438,saltshaker,26.90,6.90,0.1927,50.0,28.2
439,saltshaker,26.91,6.06,0.2242,54.2,28.2
440,saltshaker,26.92,6.58,0.3515,48.0,28.2
441,saltshaker,26.93,6.74,0.1984,52.2,28.3
442,saltshaker,26.94,7.19,0.1293,52.8,28.1
443,saltshaker,26.93,6.90,0.1534,50.8,28.2
444,saltshaker,26.94,7.09,0.1962,57.9,28.2
445,saltshaker,26.94,6.49,0.1422,49.0,28.2
446,saltshaker,26.95,6.45,0.1243,61.2,28.2
447,saltshaker,26.96,6.17,0.1229,54.3,28.2
448,saltshaker,26.97,8.02,0.1438,49.0,28.2
449,saltshaker,26.97,6.49,0.1239,50.9,28.2
450,pitcher,26.98,7.06,0.1287,62.9,28.2
451,pitcher,26.98,6.19,0.1278,49.0,28.2
452,cup,26.99,6.99,0.1572,51.0,28.3
453,cuirass,27.00,5.73,0.1621,51.1,28.0
454,cuirass,27.01,4.72,0.2813,56.5,28.2
455,cuirass,27.02,6.79,0.2433,54.0,28.2
456,cup,27.02,7.10,0.2162,56.9,28.2
457,cup,27.03,7.97,0.2411,46.9,28.3
458,saltshaker,27.04,5.31,0.3213,60.7,28.1
459,saltshaker,27.04,5.66,0.4652,49.0,28.1
460,cup,27.05,8.46,0.4826,51.0,28.2
461,cup,27.06,5.92,0.7818,52.2,28.2
462,cup,27.07,7.26,0.7188,50.0,28.2
463,cup,27.08,7.15,0.6982,58.3,28.2
464,cup,27.09,6.09,0.6944,44.4,28.2
